2023-04-01 16:33:56,585 | 1.1.0 | INFO | ibmfl.util.config                             | Getting details from config file.
2023-04-03 17:38:15,308 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/ibmfl/model/keras_fl_model.py:59: The name tf.get_default_graph is deprecated. Please use tf.compat.v1.get_default_graph instead.

2023-04-03 17:38:15,308 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/ibmfl/model/keras_fl_model.py:60: The name tf.Session is deprecated. Please use tf.compat.v1.Session instead.

2023-04-03 17:38:15,325 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:517: The name tf.placeholder is deprecated. Please use tf.compat.v1.placeholder instead.

2023-04-03 17:38:15,327 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:4115: The name tf.random_normal is deprecated. Please use tf.random.normal instead.

2023-04-03 17:38:16,401 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:174: The name tf.get_default_session is deprecated. Please use tf.compat.v1.get_default_session instead.

2023-04-03 17:38:16,401 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:181: The name tf.ConfigProto is deprecated. Please use tf.compat.v1.ConfigProto instead.

2023-04-03 17:38:16,402 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:190: The name tf.global_variables is deprecated. Please use tf.compat.v1.global_variables instead.

2023-04-03 17:38:16,402 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:199: The name tf.is_variable_initialized is deprecated. Please use tf.compat.v1.is_variable_initialized instead.

2023-04-03 17:38:16,614 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:206: The name tf.variables_initializer is deprecated. Please use tf.compat.v1.variables_initializer instead.

2023-04-03 17:38:17,002 | 1.1.0 | ERROR | ibmfl.model.keras_fl_model                    | Loading model via keras.models.load_model failed!
2023-04-03 17:38:17,006 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/tensorflow_core/python/keras/initializers.py:143: calling RandomNormal.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
2023-04-03 17:38:17,007 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/tensorflow_core/python/ops/init_ops.py:97: calling Zeros.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
2023-04-03 17:38:17,015 | 1.1.0 | WARNING | tensorflow                                    | From /Users/armaghan/opt/anaconda3/envs/ibm_fl/lib/python3.6/site-packages/tensorflow_core/python/ops/resource_variable_ops.py:1630: calling BaseResourceVariable.__init__ (from tensorflow.python.ops.resource_variable_ops) with constraint is deprecated and will be removed in a future version.
Instructions for updating:
If using Keras pass *_constraint arguments to layers.
2023-04-03 17:38:19,233 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | RestSender initialized
2023-04-03 17:38:19,235 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Receiver Initialized
2023-04-03 17:38:19,236 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Initializing Flask application
2023-04-03 17:38:19,239 | 1.1.0 | INFO | __main__                                      | Party initialization successful
2023-04-03 17:38:26,224 | 1.1.0 | INFO | root                                          | State: States.CLI_WAIT
2023-04-03 17:38:26,225 | 1.1.0 | INFO | __main__                                      | Aggregator start successful
2023-04-03 17:38:26,226 | 1.1.0 | INFO | werkzeug                                      |  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2023-04-03 17:38:29,608 | 1.1.0 | INFO | __main__                                      | Party start successful
2023-04-03 17:38:29,610 | 1.1.0 | INFO | werkzeug                                      |  * Running on http://127.0.0.1:8085/ (Press CTRL+C to quit)
2023-04-03 17:38:32,183 | 1.1.0 | INFO | __main__                                      | Registering party...
2023-04-03 17:38:32,197 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :6
2023-04-03 17:38:32,198 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Adding party with id cdc14bf1-4e12-4358-9586-bb0668dc65a9
2023-04-03 17:38:32,198 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Total number of registered parties:1
2023-04-03 17:38:32,199 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 17:38:32] "POST /6 HTTP/1.1" 200 -
2023-04-03 17:38:32,200 | 1.1.0 | INFO | __main__                                      | Registration Successful
2023-04-03 17:38:37,772 | 1.1.0 | INFO | root                                          | State: States.TRAIN
2023-04-03 17:38:37,772 | 1.1.0 | INFO | __main__                                      | Initiating Global Training.
2023-04-03 17:38:37,772 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_handler        | Warm start disabled.
2023-04-03 17:38:37,773 | 1.1.0 | INFO | ibmfl.aggregator.fusion.iter_avg_fusion_handler | Model updateNone
2023-04-03 17:38:37,773 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.SND_MODEL
2023-04-03 17:38:37,773 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.SND_REQ
2023-04-03 17:38:37,785 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-03 17:38:37,786 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-03 17:38:37,786 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-03 17:38:37,786 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-03 17:38:37,787 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 17:38:37] "POST /7 HTTP/1.1" 200 -
2023-04-03 17:38:37,787 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 17:38:37,788 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 17:38:37,788 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 17:38:37,788 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | No model update was provided.
2023-04-03 17:38:37,788 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 17:38:37,788 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-03 17:38:37,877 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Total number of success responses :1
2023-04-03 17:38:37,877 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of parties queried:1
2023-04-03 17:38:37,877 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of registered parties:1
2023-04-03 17:38:37,878 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.QUORUM_WAIT
2023-04-03 17:38:41,155 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-03 17:38:41,155 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-03 17:38:41,160 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-03 17:38:41,164 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 17:38:41] "POST /7 HTTP/1.1" 200 -
2023-04-03 17:38:42,883 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Timeout:60 Time spent:5
2023-04-03 17:38:42,883 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.PROC_RSP
2023-04-03 17:38:42,883 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.RCV_MODEL
2023-04-03 17:38:42,884 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.AGGREGATING
2023-04-03 17:38:42,884 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fedavg_fusion_handler | @FedAvgFuctionHandler::fusion_collected_responses
2023-04-03 17:38:42,888 | 1.1.0 | INFO | ibmfl.aggregator.fusion.iter_avg_fusion_handler | Aggregation Time: 0:00:03.655000
2023-04-03 17:38:42,889 | 1.1.0 | INFO | ibmfl.aggregator.fusion.iter_avg_fusion_handler | Model update<ibmfl.model.model_update.ModelUpdate object at 0x7f998223c5f8>
2023-04-03 17:38:42,890 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.SND_MODEL
2023-04-03 17:38:42,890 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.SND_REQ
2023-04-03 17:38:42,897 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-03 17:38:42,902 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-03 17:38:42,902 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-03 17:38:42,902 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-03 17:38:42,903 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 17:38:42] "POST /7 HTTP/1.1" 200 -
2023-04-03 17:38:42,903 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 17:38:42,903 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 17:38:42,903 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 17:38:42,921 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-03 17:38:42,921 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 17:38:42,921 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
2023-04-03 17:38:42,990 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Total number of success responses :1
2023-04-03 17:38:42,991 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of parties queried:1
2023-04-03 17:38:42,991 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of registered parties:1
2023-04-03 17:38:42,991 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.QUORUM_WAIT
2023-04-03 17:38:43,086 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-03 17:38:43,086 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-03 17:38:43,091 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-03 17:38:43,094 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 17:38:43] "POST /7 HTTP/1.1" 200 -
2023-04-03 17:38:47,996 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Timeout:60 Time spent:5
2023-04-03 17:38:47,997 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.PROC_RSP
2023-04-03 17:38:47,997 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.RCV_MODEL
2023-04-03 17:38:47,997 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.AGGREGATING
2023-04-03 17:38:47,997 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fedavg_fusion_handler | @FedAvgFuctionHandler::fusion_collected_responses
2023-04-03 17:38:47,999 | 1.1.0 | INFO | ibmfl.aggregator.fusion.iter_avg_fusion_handler | Aggregation Time: 0:00:01.779000
2023-04-03 17:38:48,001 | 1.1.0 | INFO | ibmfl.aggregator.fusion.iter_avg_fusion_handler | Model update<ibmfl.model.model_update.ModelUpdate object at 0x7f998223c048>
2023-04-03 17:38:48,001 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.SND_MODEL
2023-04-03 17:38:48,001 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.SND_REQ
2023-04-03 17:38:48,008 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-03 17:38:48,013 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-03 17:38:48,013 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-03 17:38:48,013 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [03/Apr/2023 17:38:48] "POST /7 HTTP/1.1" 200 -
2023-04-03 17:38:48,014 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-03 17:38:48,014 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-03 17:38:48,014 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-03 17:38:48,014 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-03 17:38:48,031 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-03 17:38:48,032 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-03 17:38:48,032 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 128, epochs 3, steps_per_epoch 100
